Date,Open,High,Low,Close,Adj Close,Volume
2007-03-02,97.199997,97.599998,92.449997,94.040001,57.193024,3300020
2007-03-05,93.000000,93.000000,86.440002,89.320000,54.322418,4076240
2007-03-06,89.800003,93.800003,84.040001,86.220001,52.437069,5890945
2007-03-07,89.980003,91.599998,79.250000,83.070000,50.521313,6935165
2007-03-08,84.730003,90.000000,82.410004,87.220001,53.045246,4318735
2007-03-09,87.980003,93.580002,85.400002,91.279999,55.514439,4839985
2007-03-12,90.199997,94.589996,90.199997,91.809998,55.836777,3205705
2007-03-13,91.419998,100.239998,91.419998,98.720001,60.039288,5450040
2007-03-14,97.000000,97.000000,92.699997,94.559998,57.509270,6524695
2007-03-15,96.389999,99.279999,93.010002,93.860001,57.083546,2745740
2007-03-16,95.139999,95.400002,87.300003,89.739998,54.577858,3427260
2007-03-19,91.000000,95.099998,88.419998,94.010002,57.174767,2603500
2007-03-20,96.000000,96.199997,91.699997,92.559998,56.292923,2271440
2007-03-21,93.000000,97.000000,92.599998,96.220001,58.518848,3382785
2007-03-22,97.599998,101.779999,97.019997,100.779999,61.292130,4426920
2007-03-23,100.980003,106.000000,98.309998,104.930000,63.816067,4976825
2007-03-26,105.849998,108.800003,103.360001,103.910004,63.195740,3109825
2007-03-28,103.800003,104.800003,97.199997,99.070000,60.252148,3901640
2007-03-29,101.000000,103.029999,94.629997,96.000000,58.385044,6799245
2007-03-30,97.400002,98.900002,96.500000,98.080002,59.650059,3457525
2007-04-02,93.989998,94.580002,90.000000,91.860001,55.867191,4711970
2007-04-03,93.199997,94.599998,91.050003,93.099998,56.621330,2923720
2007-04-04,93.199997,95.599998,91.029999,91.739998,55.794209,3477985
2007-04-05,93.000000,93.000000,87.000000,90.290001,54.912354,6117695
2007-04-09,91.000000,100.959999,91.000000,99.870003,60.738689,7976545
2007-04-10,100.000000,101.000000,96.660004,97.860001,59.516258,4288720
2007-04-11,97.860001,98.989998,93.010002,93.559998,56.901096,3129430
2007-04-12,93.000000,93.000000,90.449997,92.650002,56.347652,2339825
2007-04-13,93.800003,95.599998,93.120003,93.779999,57.034889,5925400
2007-04-16,95.000000,95.680000,93.540001,93.779999,57.034889,5367455
2007-04-17,95.000000,95.000000,92.660004,93.019997,56.572678,8079980
2007-04-18,94.029999,95.199997,93.620003,94.260002,57.326820,8267210
2007-04-19,93.989998,94.180000,91.250000,92.919998,56.511860,4551110
2007-04-20,94.000000,94.580002,92.019997,93.250000,56.712559,2682765
2007-04-23,94.080002,94.400002,92.000000,92.589996,56.311157,2010015
2007-04-24,92.199997,95.699997,91.599998,93.639999,56.949741,12866545
2007-04-25,94.980003,94.980003,93.199997,93.540001,56.888931,6051275
2007-04-26,94.559998,94.599998,92.220001,93.160004,56.657822,8591595
2007-04-27,93.230003,93.800003,90.610001,91.000000,55.344158,3296085
2007-04-30,88.000000,93.940002,87.239998,93.639999,56.949741,5118745
2007-05-03,94.000000,96.400002,93.980003,94.650002,57.564007,11572475
2007-05-04,95.400002,97.800003,94.800003,96.019997,58.397198,14412590
2007-05-07,97.199997,101.980003,96.610001,101.320000,61.620544,23839815
2007-05-08,101.000000,103.099998,99.800003,101.339996,61.632710,7841210
2007-05-09,101.000000,104.000000,99.820000,103.629997,63.025448,6258505
2007-05-10,103.629997,108.000000,103.500000,104.709999,63.682274,11117305
2007-05-11,100.220001,105.400002,100.220001,104.089996,63.305191,4915005
2007-05-14,104.599998,105.800003,104.199997,105.089996,63.913380,1916160
2007-05-15,105.199997,107.779999,104.470001,106.849998,64.983772,4269415
2007-05-16,107.400002,108.980003,107.400002,108.389999,65.920372,4440755
2007-05-17,108.650002,109.699997,108.000000,108.779999,69.023170,5110990
2007-05-18,107.000000,110.199997,104.000000,107.349998,68.115799,3123850
2007-05-21,106.000000,111.599998,106.000000,111.150002,70.526985,3506225
2007-05-22,111.400002,114.029999,111.400002,113.300003,71.891212,4481485
2007-05-23,113.400002,118.379997,112.830002,116.260002,73.769379,5550275
2007-05-24,115.800003,116.099998,111.599998,114.379997,72.576477,5014770
2007-05-25,112.400002,115.800003,111.910004,112.889999,71.631042,4174120
2007-05-28,115.099998,117.400002,110.639999,111.059998,70.469879,3855170
2007-05-29,111.000000,113.040001,111.000000,112.379997,71.307442,1358840
2007-05-30,112.000000,114.800003,110.000000,111.959999,71.040932,3433430
2007-05-31,114.800003,116.000000,111.000000,114.989998,72.963547,4085260
2007-06-01,116.000000,117.599998,114.610001,115.400002,73.223701,3485335
2007-06-04,117.980003,117.980003,110.260002,115.169998,73.077751,1538910
2007-06-05,115.750000,117.000000,113.000000,115.739998,73.439438,4840285
2007-06-06,119.209999,119.739998,113.599998,115.110001,73.039680,2058865
2007-06-07,111.199997,115.739998,111.199997,113.980003,72.322678,1008280
2007-06-08,112.000000,113.379997,111.199997,111.790001,70.933090,2732700
2007-06-11,112.800003,113.970001,112.000000,113.169998,71.808716,1026165
2007-06-12,113.459999,118.000000,112.209999,117.269997,74.410248,4532040
2007-06-13,117.199997,118.400002,115.040001,117.010002,74.245277,1844260
2007-06-14,117.599998,119.300003,115.669998,117.169998,74.346786,3513915
2007-06-15,117.559998,120.779999,117.050003,119.949997,76.110756,2900270
2007-06-18,120.800003,123.699997,120.800003,121.879997,77.335396,3265460
2007-06-19,116.320000,123.400002,115.059998,122.690002,77.849365,2084995
2007-06-20,123.599998,125.699997,123.410004,124.099998,78.744026,2874025
2007-06-21,124.000000,125.599998,121.800003,123.639999,78.452148,1649065
2007-06-22,123.599998,124.699997,122.099998,122.860001,77.957230,2505130
2007-06-25,122.699997,123.989998,121.400002,123.239998,78.198334,2761830
2007-06-26,124.400002,124.400002,118.680000,120.000000,76.142494,4404890
2007-06-27,122.940002,122.940002,117.599998,118.050003,74.905190,1677190
2007-06-28,118.000000,119.599998,115.000000,115.860001,73.515579,4739925
2007-06-29,118.980003,121.599998,116.599998,121.099998,76.840469,3206585
2007-07-02,124.940002,124.940002,120.220001,121.480003,77.081589,2071940
2007-07-03,122.599998,125.599998,121.900002,124.690002,79.118401,3529275
2007-07-04,125.360001,125.360001,122.699997,123.720001,78.502914,1388585
2007-07-05,123.800003,127.169998,123.800003,126.000000,79.949615,4198335
2007-07-06,126.000000,126.599998,124.889999,125.750000,79.790985,1983895
2007-07-09,126.400002,128.199997,125.599998,126.900002,80.520691,1578350
2007-07-10,127.599998,127.599998,125.639999,126.139999,80.038445,1095705
2007-07-11,126.000000,127.089996,124.000000,126.389999,80.197083,1787885
2007-07-12,128.000000,130.000000,126.440002,128.509995,81.542259,1908630
2007-07-13,130.020004,131.960007,126.599998,128.960007,81.827797,5424815
2007-07-16,129.000000,130.570007,127.599998,129.149994,81.948364,4275265
2007-07-17,129.800003,131.500000,129.100006,129.940002,82.449638,2049890
2007-07-18,129.600006,132.000000,129.309998,131.240005,83.274506,1908280
2007-07-19,132.000000,132.399994,129.600006,130.020004,82.500389,1578620
2007-07-20,126.019997,131.800003,126.019997,128.919998,81.802414,1729390
2007-07-23,128.800003,129.800003,124.269997,124.879997,79.238953,3227620
2007-07-24,127.599998,127.599998,121.629997,122.989998,78.039719,5209900
2007-07-25,121.019997,124.480003,120.029999,123.709999,78.496559,1490370
2007-07-26,123.800003,124.660004,121.010002,123.059998,78.084137,4333815
2007-07-27,122.000000,124.599998,119.209999,122.870003,77.963562,4077940
2007-07-30,120.400002,135.759995,119.629997,127.830002,81.110786,4774955
2007-07-31,127.830002,132.000000,123.000000,125.180000,79.429314,4399670
2007-08-01,124.739998,126.000000,121.000000,123.599998,78.426773,3386645
2007-08-02,123.800003,125.000000,121.459999,124.070000,78.724991,5351260
2007-08-03,124.800003,126.199997,123.599998,124.230003,78.826515,2052475
2007-08-06,120.400002,125.300003,120.199997,124.059998,78.718643,3717985
2007-08-07,125.400002,127.779999,120.239998,122.750000,77.887428,3480550
2007-08-08,123.150002,126.199997,122.779999,125.169998,79.422958,3652645
2007-08-09,125.000000,126.769997,120.820000,121.410004,77.037163,2124080
2007-08-10,116.139999,120.570000,115.040001,117.870003,74.790970,2734335
2007-08-13,118.000000,121.559998,115.260002,120.050003,76.174225,3878110
2007-08-14,121.199997,121.199997,118.660004,119.500000,75.825241,1106515
2007-08-16,114.000000,118.000000,110.209999,111.570000,70.793488,4299275
2007-08-17,109.209999,116.000000,106.800003,115.029999,72.988930,6690770
2007-08-20,117.000000,121.750000,115.400002,120.930000,76.732597,4316185
2007-08-21,122.779999,122.779999,117.400002,118.180000,74.987671,2166615
2007-08-22,118.400002,119.940002,112.430000,116.510002,73.928009,2757495
2007-08-23,122.330002,122.330002,113.199997,116.500000,73.921684,3144440
2007-08-24,119.400002,119.400002,113.019997,114.190002,72.455933,3714510
2007-08-27,116.400002,117.000000,115.029999,115.489998,73.280807,2894520
2007-08-28,116.760002,121.459999,115.599998,119.980003,76.129814,6885300
2007-08-29,118.980003,124.800003,116.400002,122.500000,77.728798,12916125
2007-08-30,125.000000,126.379997,122.500000,125.930000,79.905205,21029125
2007-08-31,128.600006,128.600006,126.400002,127.000000,80.584145,3498115
2007-09-03,127.000000,128.169998,125.169998,127.470001,80.882362,3704520
2007-09-04,128.000000,134.029999,128.000000,131.770004,83.610817,5497675
2007-09-05,132.000000,135.000000,131.759995,133.520004,84.721214,1063630
2007-09-06,130.460007,133.940002,130.460007,131.949997,83.725014,2842975
2007-09-07,132.179993,132.949997,130.000000,130.240005,82.639992,1565145
2007-09-10,129.690002,131.320007,128.000000,129.919998,82.436943,1747675
2007-09-11,130.940002,131.770004,129.000000,129.389999,82.100655,1098795
2007-09-12,129.619995,131.580002,129.029999,129.320007,82.056229,1734345
2007-09-13,130.199997,133.199997,129.979996,131.899994,83.693291,2514175
2007-09-14,132.990005,134.399994,128.440002,130.000000,82.487701,3491140
2007-09-17,129.199997,132.220001,128.399994,131.729996,83.585419,2297220
2007-09-18,131.199997,132.779999,130.600006,132.059998,83.794807,3060575
2007-09-19,136.000000,139.399994,134.460007,136.839996,86.827827,5061645
2007-09-20,140.000000,142.380005,136.309998,141.229996,89.613365,6073475
2007-09-21,141.539993,142.779999,140.639999,141.940002,90.063881,2434285
2007-09-24,142.399994,148.580002,142.039993,146.419998,92.906532,2627505
2007-09-25,146.000000,148.139999,145.619995,147.910004,93.851974,3224485
2007-09-26,148.000000,152.000000,148.000000,151.149994,95.907806,4672555
2007-09-27,154.000000,155.000000,151.960007,153.740005,97.551231,4757895
2007-09-28,154.199997,155.000000,150.979996,152.919998,97.030914,4877325
2007-10-01,153.380005,154.500000,148.820007,150.300003,95.368477,3206875
2007-10-03,150.600006,153.160004,146.000000,151.520004,96.142586,4999140
2007-10-04,151.520004,152.600006,145.009995,150.960007,95.787254,3691635
2007-10-05,151.800003,152.000000,146.199997,147.779999,93.769478,1562315
2007-10-08,148.000000,148.779999,137.990005,143.130005,90.818962,1764090
2007-10-09,141.410004,146.690002,140.000000,145.910004,92.582932,1843910
2007-10-10,147.990005,153.199997,147.250000,152.440002,96.726349,3332390
2007-10-11,154.000000,154.000000,149.600006,151.949997,96.415428,2536555
2007-10-12,152.000000,153.539993,148.000000,148.809998,94.423035,1153155
2007-10-15,150.600006,165.800003,150.600006,164.000000,104.061401,6578980
2007-10-16,166.940002,180.199997,165.000000,177.339996,112.525917,7559095
2007-10-17,164.000000,176.000000,150.000000,174.429993,110.679474,7021855
2007-10-18,179.740005,179.740005,169.199997,171.419998,108.769547,5550705
2007-10-19,173.800003,173.800003,163.199997,165.970001,105.311432,3587085
2007-10-22,164.779999,169.020004,159.800003,163.800003,103.934494,3113335
2007-10-23,173.940002,179.000000,169.000000,173.770004,110.260674,3435385
2007-10-24,173.770004,178.779999,169.979996,173.279999,109.949768,2788885
2007-10-25,173.789993,176.800003,168.009995,174.770004,110.895195,2874680
2007-10-26,173.800003,188.000000,170.600006,185.220001,117.525940,2633940
2007-10-29,185.600006,191.380005,182.229996,185.809998,117.900291,3075560
2007-10-30,188.940002,188.940002,180.000000,181.669998,115.273399,3522920
2007-10-31,181.600006,184.800003,180.820007,183.470001,116.415535,1304920
2007-11-01,185.000000,188.800003,177.600006,183.570007,116.478989,2358475
2007-11-02,179.899994,187.600006,176.399994,186.429993,118.293724,1158835
2007-11-05,186.600006,202.000000,183.009995,194.600006,123.477745,5597425
2007-11-06,196.009995,200.600006,185.399994,189.279999,120.102104,2690965
2007-11-07,190.000000,199.589996,184.240005,186.490005,118.331802,2301420
2007-11-08,178.130005,186.300003,178.130005,184.210007,116.885078,2157855
2007-11-12,180.000000,182.970001,174.300003,177.479996,112.614746,3526790
2007-11-13,178.119995,192.000000,176.600006,191.050003,121.225212,2552810
2007-11-14,195.100006,199.770004,192.300003,198.130005,125.717598,3026835
2007-11-15,197.000000,199.800003,191.300003,192.699997,122.272163,1316385
2007-11-16,188.899994,197.000000,188.899994,195.660004,124.150352,783585
2007-11-19,196.720001,198.250000,194.419998,196.190002,124.486633,2588530
2007-11-20,194.000000,204.940002,194.000000,199.279999,126.447304,4244055
2007-11-21,201.199997,201.289993,186.800003,188.639999,119.695999,1627265
2007-11-22,188.000000,188.970001,180.000000,183.779999,116.612236,2057575
2007-11-23,187.000000,189.800003,183.039993,185.320007,117.589401,2449415
2007-11-26,188.039993,190.979996,185.000000,187.720001,119.112236,9834630
2007-11-27,188.399994,190.559998,185.199997,186.419998,118.287384,2194265
2007-11-28,188.600006,190.000000,180.000000,181.139999,114.937088,1950325
2007-11-29,184.979996,187.380005,181.600006,183.770004,116.605904,3347655
2007-11-30,183.410004,190.940002,182.619995,186.130005,118.103378,3365885
2007-12-03,187.229996,189.979996,186.000000,188.470001,119.588127,1810230
2007-12-04,189.399994,190.100006,188.000000,188.860001,119.835579,2604970
2007-12-05,188.600006,189.960007,187.000000,188.020004,119.302582,2051215
2007-12-06,189.020004,190.199997,183.330002,184.639999,117.157906,2505170
2007-12-07,186.240005,188.000000,184.399994,187.710007,119.105888,1478035
2007-12-10,188.000000,188.500000,186.199997,187.929993,119.245491,965735
2007-12-11,190.000000,190.000000,187.199997,188.199997,119.416817,2258165
2007-12-12,187.000000,191.000000,180.449997,188.410004,119.550056,5131770
2007-12-13,189.000000,195.800003,189.000000,194.440002,123.376228,4608770
2007-12-14,195.020004,199.789993,194.429993,198.929993,126.225212,8700010
2007-12-17,199.050003,202.660004,192.440002,196.889999,124.930794,2976960
2007-12-18,196.399994,199.600006,186.539993,190.610001,120.946014,455585
2007-12-19,193.000000,195.600006,185.399994,187.800003,119.163002,2179280
2007-12-20,188.220001,192.600006,185.039993,186.770004,118.509445,1589440
2007-12-24,190.000000,191.399994,187.300003,190.649994,120.971382,2345920
2007-12-26,192.000000,195.000000,188.800003,194.190002,123.217583,1788985
2007-12-27,194.800003,196.800003,190.199997,191.279999,121.371155,2548215
2007-12-28,192.000000,197.199997,190.600006,195.110001,123.801346,1774735
2007-12-31,197.199997,197.600006,193.199997,194.089996,123.154144,900765
2008-01-01,194.059998,196.690002,193.220001,194.509995,123.420631,723580
2008-01-02,196.000000,208.990005,196.000000,206.929993,131.301361,3686330
2008-01-03,206.000000,209.929993,205.000000,207.169998,131.453674,2562330
2008-01-04,207.000000,214.889999,205.429993,210.979996,133.871201,3574130
2008-01-07,207.000000,219.399994,196.130005,218.029999,138.344574,3104430
2008-01-08,220.000000,225.000000,210.619995,213.149994,135.248123,3222265
2008-01-09,214.000000,223.800003,213.000000,219.119995,139.036179,5181265
2008-01-10,223.000000,225.000000,214.809998,217.830002,138.217667,4727250
2008-01-11,219.800003,235.990005,216.000000,233.949997,148.446152,6572805
2008-01-14,236.000000,258.299988,232.619995,253.630005,160.933502,8199610
2008-01-15,253.199997,257.529999,237.009995,239.309998,151.847153,6402495
2008-01-16,238.000000,239.770004,227.910004,231.339996,146.790039,4469725
2008-01-17,233.600006,239.000000,223.199997,232.410004,147.468979,3536020
2008-01-18,232.000000,232.000000,218.000000,222.550003,141.212601,516090
2008-01-21,216.000000,227.759995,204.000000,212.130005,134.600906,2408440
2008-01-22,200.000000,219.800003,169.710007,194.919998,123.680779,3639625
2008-01-23,207.759995,220.000000,192.000000,203.139999,128.896545,4573800
2008-01-24,220.000000,223.779999,196.000000,200.440002,127.183342,6836390
2008-01-25,204.399994,230.199997,202.000000,219.550003,139.309067,3481300
2008-01-28,217.800003,230.199997,207.059998,228.289993,144.854752,1895700
2008-01-29,230.199997,239.000000,214.399994,229.240005,145.457535,4328530
2008-01-30,230.000000,230.000000,214.399994,220.149994,139.689758,259620
2008-01-31,223.600006,230.000000,210.199997,224.160004,142.234177,4376745
2008-02-01,228.000000,230.000000,212.000000,217.029999,137.710068,7751540
2008-02-04,223.800003,225.960007,215.399994,217.789993,138.192276,3356465
2008-02-05,218.399994,219.800003,210.649994,211.940002,134.480316,1990970
2008-02-06,210.000000,217.779999,203.309998,216.929993,137.646576,2488040
2008-02-07,216.929993,216.929993,203.009995,206.940002,131.307739,2603445
2008-02-08,206.940002,208.940002,193.110001,196.729996,124.829285,2601065
2008-02-11,196.729996,197.399994,180.199997,186.149994,118.116028,3395480
2008-02-12,187.220001,200.000000,184.210007,198.119995,125.711266,4889300
2008-02-13,200.000000,204.000000,192.000000,193.399994,122.716324,3252485
2008-02-14,205.000000,205.000000,194.470001,198.639999,126.041214,2712105
2008-02-15,196.000000,210.000000,193.000000,205.880005,130.635147,2325490
2008-02-18,208.000000,213.380005,206.399994,210.179993,133.363586,3079605
2008-02-19,218.399994,219.970001,203.309998,207.630005,131.745529,1996365
2008-02-20,207.600006,207.600006,197.029999,201.220001,127.678253,1581545
2008-02-21,201.759995,207.000000,196.039993,200.139999,126.992981,1558855
2008-02-22,196.000000,197.000000,192.050003,194.199997,123.223953,2060320
2008-02-25,199.600006,199.919998,187.600006,191.360001,121.421875,2545540
2008-02-26,190.000000,196.000000,190.000000,192.160004,121.929527,1683995
2008-02-27,194.220001,200.979996,194.000000,198.570007,125.996780,2757150
2008-02-28,200.000000,205.600006,195.009995,201.910004,128.116089,2778390
2008-02-29,199.740005,208.000000,190.020004,204.509995,129.765854,2985065
2008-03-03,193.000000,199.600006,186.000000,187.889999,119.220123,2074360
2008-03-04,188.000000,192.000000,173.000000,182.179993,115.596992,4770540
2008-03-05,182.000000,185.000000,175.029999,179.320007,113.782272,4360045
2008-03-07,179.320007,179.320007,161.860001,168.169998,106.707352,5119425
2008-03-10,170.000000,170.000000,155.399994,161.339996,102.373589,10215405
2008-03-11,151.399994,169.279999,151.259995,167.229996,106.110916,5531340
2008-03-12,173.000000,177.979996,169.250000,172.800003,109.645180,3742805
2008-03-13,169.240005,172.399994,152.399994,161.320007,102.360893,5312500
2008-03-14,161.320007,178.979996,157.000000,172.070007,109.181999,3541275
2008-03-17,168.199997,168.199997,155.699997,158.759995,100.736504,5544380
2008-03-18,157.009995,165.199997,150.199997,156.509995,99.308853,6631690
2008-03-19,163.000000,167.000000,148.000000,150.669998,95.603249,9444900
2008-03-24,154.000000,158.399994,142.500000,144.990005,91.999176,6392830
2008-03-25,146.000000,161.000000,146.000000,158.190002,100.374847,6987155
2008-03-26,161.000000,168.000000,157.059998,165.759995,105.178146,3800670
2008-03-27,163.020004,163.020004,157.419998,158.490005,100.565208,4554225
2008-03-28,159.399994,163.979996,153.070007,161.440002,102.437035,5456695
2008-03-31,161.000000,164.000000,148.419998,157.970001,100.235237,9373050
2008-04-01,161.800003,161.800003,142.240005,144.330002,91.580383,8324865
2008-04-02,149.779999,153.000000,147.800003,148.919998,94.492828,9261800
2008-04-03,149.000000,150.000000,145.210007,148.839996,94.442070,3186435
2008-04-04,149.009995,149.559998,142.009995,142.889999,90.666687,5090635
2008-04-07,143.580002,152.389999,139.000000,150.229996,95.324059,5362655
2008-04-08,150.199997,155.360001,148.809998,151.750000,96.288536,5254960
2008-04-09,152.000000,163.279999,148.229996,159.539993,101.231438,5289170
2008-04-10,160.460007,164.449997,154.020004,155.589996,98.725082,6053590
2008-04-11,158.000000,159.000000,151.119995,151.990005,96.440819,5140465
2008-04-15,151.000000,156.600006,148.229996,154.679993,98.147667,8752550
2008-04-16,156.600006,158.800003,154.429993,157.149994,99.714935,2959865
2008-04-17,159.759995,170.600006,159.759995,164.880005,104.619789,11679770
2008-04-21,166.399994,178.000000,163.009995,176.309998,111.872345,16970085
2008-04-22,176.800003,184.800003,175.259995,181.800003,115.355873,9708480
2008-04-23,183.000000,183.979996,174.020004,179.440002,113.858414,5077185
2008-04-24,181.039993,182.000000,176.000000,179.710007,114.029747,5738825
2008-04-25,180.000000,184.000000,177.600006,181.539993,115.190903,5053415
2008-04-28,183.199997,185.000000,180.000000,183.779999,116.612236,3648765
2008-04-29,183.000000,189.800003,181.000000,189.130005,120.006920,8736005
2008-04-30,188.940002,189.979996,180.399994,184.710007,117.202354,8709525
2008-05-02,187.000000,193.940002,185.199997,187.130005,118.737885,3301870
2008-05-05,187.800003,193.979996,184.800003,189.350006,120.146538,5627640
2008-05-06,189.000000,190.979996,186.419998,189.619995,120.317818,7518855
2008-05-07,189.600006,189.600006,180.250000,181.490005,115.159195,7682275
2008-05-08,174.800003,181.199997,171.199997,172.639999,109.543678,6794655
2008-05-09,171.399994,175.000000,166.399994,167.169998,106.072830,7531760
2008-05-12,168.800003,176.559998,164.000000,175.440002,111.320335,8558135
2008-05-13,177.300003,180.779999,172.449997,173.839996,110.305107,6708675
2008-05-14,173.000000,175.500000,170.600006,172.500000,109.454834,5498745
2008-05-15,173.589996,179.960007,173.589996,178.720001,113.401566,5241255
2008-05-16,180.000000,183.580002,178.399994,180.009995,114.220085,4259275
2008-05-20,179.800003,179.800003,170.199997,173.869995,110.324127,5023125
2008-05-21,171.020004,175.000000,170.259995,173.949997,110.374870,5287345
2008-05-22,173.000000,173.000000,164.619995,165.720001,108.909355,7040190
2008-05-23,167.000000,168.399994,159.199997,159.889999,105.077942,4864695
2008-05-26,158.000000,158.000000,151.059998,152.580002,100.273903,4528385
2008-05-27,154.000000,156.000000,146.050003,147.750000,97.099678,7206045
2008-05-28,149.600006,163.279999,148.000000,162.039993,106.490891,10595885
2008-05-29,163.000000,165.800003,155.050003,156.600006,102.915794,7768755
2008-05-30,159.789993,160.899994,149.089996,158.649994,104.263023,13104250
2008-06-02,155.000000,161.449997,148.039993,149.869995,98.492905,6234105
2008-06-03,148.000000,153.339996,144.449997,151.479996,99.550987,6517185
2008-06-04,151.399994,155.339996,145.639999,147.360001,96.843376,6448785
2008-06-05,147.360001,155.460007,144.649994,154.179993,101.325401,7198200
2008-06-06,158.000000,158.000000,151.199997,152.110001,99.965012,6678345
2008-06-09,149.000000,149.960007,137.000000,140.619995,92.413910,9781085
2008-06-10,142.020004,143.770004,134.199997,136.300003,89.574867,7946910
2008-06-11,137.000000,141.770004,136.699997,141.160004,92.768791,4550100
2008-06-12,139.600006,144.000000,135.000000,142.869995,93.892578,6557125
2008-06-13,146.000000,147.979996,140.000000,140.899994,92.597916,7637070
2008-06-16,142.000000,147.960007,142.000000,147.149994,96.705368,9110270
2008-06-17,147.399994,160.600006,145.429993,158.899994,104.427322,10982725
2008-06-18,159.000000,160.800003,148.240005,150.100006,98.644058,15260880
2008-06-19,148.000000,148.600006,142.399994,143.619995,94.385475,10563620
2008-06-20,143.600006,146.779999,138.820007,140.740005,92.492783,15450330
2008-06-23,140.000000,141.800003,134.000000,139.429993,91.631866,9577325
2008-06-24,141.000000,143.940002,134.000000,135.729996,89.200264,7184750
2008-06-25,132.000000,138.820007,128.399994,137.009995,90.041451,13616080
2008-06-26,138.000000,141.000000,133.000000,135.639999,89.141113,9903815
2008-06-27,132.000000,132.000000,123.400002,125.720001,82.621796,12046395
2008-06-30,125.000000,127.000000,117.239998,121.010002,79.526451,11179920
2008-07-01,122.000000,122.000000,116.000000,118.769997,78.054337,9449995
2008-07-02,119.459999,129.000000,113.660004,126.889999,83.390717,10781475
2008-07-03,125.570000,127.000000,112.599998,116.040001,76.260208,12157755
2008-07-04,115.800003,122.980003,112.440002,120.089996,78.921822,10910840
2008-07-07,118.000000,126.620003,117.680000,120.790001,79.381866,8511535
2008-07-08,118.000000,124.580002,113.300003,121.389999,79.776176,9894800
2008-07-09,125.000000,135.000000,124.050003,133.820007,87.945030,11953780
2008-07-10,133.000000,137.570007,127.599998,135.690002,89.173973,10404950
2008-07-11,134.020004,140.000000,130.020004,133.050003,87.438995,17444255
2008-07-14,133.000000,138.199997,125.120003,126.870003,83.377579,26102490
2008-07-15,125.400002,125.400002,115.260002,119.419998,78.481514,25507360
2008-07-16,120.000000,121.800003,116.199997,116.889999,76.818817,15732200
2008-07-17,123.959999,128.380005,119.199997,127.089996,83.522148,24378020
2008-07-18,128.860001,140.000000,128.199997,137.119995,90.113747,17510465
2008-07-21,139.000000,140.800003,134.660004,139.479996,91.664711,13301175
2008-07-22,139.000000,148.960007,137.399994,147.009995,96.613350,18384215
